transaction_id,customer_id,merchant_id,amount,transaction_hour,transaction_day,payment_method,location,device_type
TXN105496,C1003,M555,22854.11,1,26,Net Banking,Kolkata,POS Terminal
TXN105497,C1137,M561,1385.66,8,4,Credit Card,Pune,Web
TXN105498,C1230,M533,1326.9,15,29,Credit Card,Pune,POS Terminal
TXN105499,C1087,M521,1859.37,23,8,Net Banking,Bengaluru,Web
TXN105500,C1016,M567,3166.97,18,13,Net Banking,Mumbai,POS Terminal
TXN105501,C1051,M556,324.08,8,17,Credit Card,Bengaluru,Android
TXN105502,C1133,M509,2636.75,9,4,Credit Card,Bengaluru,POS Terminal
TXN105503,C1210,M565,3064.21,14,10,Net Banking,Delhi,POS Terminal
TXN105504,C1324,M507,1126.31,11,2,Net Banking,Mumbai,Web
TXN105505,C1479,M537,1584.88,13,26,UPI,Delhi,POS Terminal
TXN105506,C1457,M561,3355.51,16,30,Net Banking,Hyderabad,Web
TXN105507,C1392,M527,778.13,14,15,Debit Card,Pune,iOS
TXN105508,C1218,M509,847.75,15,20,Net Banking,Pune,Android
TXN105509,C1204,M544,2047.55,12,30,Debit Card,Pune,Android
TXN105510,C1210,M564,5869.11,10,18,UPI,Delhi,Web
TXN105511,C1276,M566,1949.55,13,30,UPI,Mumbai,iOS
TXN105512,C1023,M508,5413.88,10,14,UPI,Chennai,Android
TXN105513,C1485,M504,1864.86,15,3,Net Banking,Kolkata,Android
TXN105514,C1003,M509,1075.27,22,1,UPI,Ahmedabad,iOS
TXN105515,C1151,M511,2397.39,11,26,UPI,Bengaluru,POS Terminal
TXN105516,C1442,M557,1390.59,6,3,Debit Card,Hyderabad,Web
TXN105517,C1482,M520,1128.38,22,23,Net Banking,Delhi,Web
TXN105518,C1258,M520,5044.83,15,27,UPI,Delhi,POS Terminal
TXN105519,C1323,M564,1486.45,14,13,Debit Card,Kolkata,Web
TXN105520,C1356,M502,868.22,12,8,Debit Card,Mumbai,iOS
TXN105521,C1167,M568,4509.76,16,22,Net Banking,Pune,iOS
TXN105522,C1175,M563,6037.94,8,17,Credit Card,Kolkata,Android
TXN105523,C1309,M548,9389.9,10,23,Credit Card,Mumbai,POS Terminal
TXN105524,C1290,M571,2001.37,12,29,Net Banking,Chennai,iOS
TXN105525,C1478,M516,3523.07,11,16,Credit Card,Hyderabad,Web
TXN105526,C1055,M572,3887.76,11,16,UPI,Ahmedabad,Android
TXN105527,C1107,M531,2863.13,11,12,UPI,Chennai,iOS
TXN105528,C1472,M569,2817.16,20,19,Net Banking,Delhi,POS Terminal
TXN105529,C1295,M520,1014.23,10,30,Credit Card,Pune,iOS
TXN105530,C1460,M506,2620.35,17,16,UPI,Chennai,Android
TXN105531,C1323,M506,1754.14,9,15,Credit Card,Kolkata,Web
TXN105532,C1301,M526,398.2,11,29,Debit Card,Pune,POS Terminal
TXN105533,C1333,M507,824.2,18,9,Debit Card,Ahmedabad,Web
TXN105534,C1140,M572,7806.09,15,16,Net Banking,Ahmedabad,iOS
TXN105535,C1154,M527,6450.68,16,27,Debit Card,Mumbai,POS Terminal
TXN105536,C1261,M578,2302.53,14,2,Debit Card,Chennai,Android
TXN105537,C1272,M565,1724.63,15,25,Credit Card,Pune,iOS
TXN105538,C1419,M570,4184.34,11,10,Debit Card,Kolkata,Android
TXN105539,C1231,M546,1949.63,16,12,Net Banking,Pune,iOS
TXN105540,C1240,M509,42497.43,4,18,Debit Card,Mumbai,Web
TXN105541,C1354,M532,2727.59,18,18,UPI,Mumbai,Android
TXN105542,C1336,M506,2256.57,19,28,Net Banking,Ahmedabad,Web
TXN105543,C1488,M502,4072.01,12,4,Net Banking,Kolkata,Web
TXN105544,C1257,M513,2245.71,8,2,Net Banking,Delhi,Android
TXN105545,C1248,M543,4100.65,17,7,Debit Card,Chennai,POS Terminal
TXN105546,C1076,M545,3474.07,21,19,Debit Card,Mumbai,Android
TXN105547,C1179,M560,7418.7,14,11,Net Banking,Delhi,iOS
TXN105548,C1065,M535,1447.43,14,30,Credit Card,Hyderabad,Android
TXN105549,C1307,M512,4668.42,20,13,Net Banking,Bengaluru,iOS
TXN105550,C1347,M515,4192.08,15,29,UPI,Pune,Android
TXN105551,C1170,M579,74924.13,2,20,UPI,Bengaluru,Web
TXN105552,C1473,M504,1008.49,16,17,UPI,Bengaluru,Android
TXN105553,C1021,M537,5431.36,11,10,UPI,Kolkata,POS Terminal
TXN105554,C1366,M549,4065.33,14,16,Net Banking,Pune,Android
TXN105555,C1106,M537,1306.34,14,20,Net Banking,Delhi,iOS
TXN105556,C1438,M555,1529.83,9,16,Net Banking,Mumbai,iOS
TXN105557,C1322,M562,455.4,18,20,Net Banking,Ahmedabad,POS Terminal
TXN105558,C1226,M547,7300.76,13,20,Net Banking,Delhi,POS Terminal
TXN105559,C1443,M558,2396.65,11,16,Credit Card,Kolkata,Web
TXN105560,C1441,M576,937.01,17,27,Credit Card,Delhi,POS Terminal
TXN105561,C1395,M543,2761.2,11,25,Credit Card,Mumbai,Android
TXN105562,C1215,M554,3239.49,16,19,Net Banking,Delhi,iOS
TXN105563,C1068,M554,2041.78,23,13,Debit Card,Bengaluru,POS Terminal
TXN105564,C1083,M500,3372.59,14,23,Net Banking,Pune,POS Terminal
TXN105565,C1102,M507,73768.88,2,20,UPI,Mumbai,Android
TXN105566,C1038,M503,3944.15,14,11,Net Banking,Chennai,Web
TXN105567,C1012,M552,1103.27,20,12,UPI,Ahmedabad,iOS
TXN105568,C1296,M557,968.71,9,17,Credit Card,Ahmedabad,Web
TXN105569,C1312,M536,1284.11,11,15,UPI,Mumbai,POS Terminal
TXN105570,C1180,M548,36065.76,2,26,Net Banking,Chennai,iOS
TXN105571,C1492,M566,2317.28,10,3,Debit Card,Chennai,POS Terminal
TXN105572,C1267,M518,2275.39,9,9,UPI,Chennai,Android
TXN105573,C1012,M500,1352.85,11,10,Debit Card,Ahmedabad,iOS
TXN105574,C1119,M528,4327.17,17,12,Net Banking,Ahmedabad,Web
TXN105575,C1457,M532,3587.98,8,22,Net Banking,Hyderabad,iOS
TXN105576,C1352,M551,2897.06,16,24,UPI,Chennai,POS Terminal
TXN105577,C1056,M540,2870.85,19,9,UPI,Pune,Android
TXN105578,C1039,M522,4383.46,11,24,Credit Card,Pune,Android
TXN105579,C1373,M504,1769.55,6,5,Debit Card,Mumbai,Web
TXN105580,C1335,M570,1486.35,16,22,UPI,Pune,Web
TXN105581,C1127,M556,4708.57,13,26,Net Banking,Mumbai,POS Terminal
TXN105582,C1172,M505,1613.1,8,2,UPI,Bengaluru,iOS
TXN105583,C1034,M548,1220.41,19,28,Net Banking,Kolkata,Android
TXN105584,C1258,M521,3827.69,12,13,Credit Card,Delhi,Android
TXN105585,C1375,M576,1101.45,9,11,Debit Card,Delhi,POS Terminal
TXN105586,C1004,M575,1791.93,12,9,Debit Card,Kolkata,iOS
TXN105587,C1217,M503,5137.78,6,22,Credit Card,Mumbai,iOS
TXN105588,C1010,M571,4354.12,14,8,UPI,Hyderabad,Web
TXN105589,C1381,M563,1507.35,12,23,Debit Card,Pune,Web
TXN105590,C1326,M536,4203.94,23,15,Credit Card,Delhi,iOS
TXN105591,C1116,M530,1757.44,14,28,Credit Card,Chennai,POS Terminal
TXN105592,C1183,M536,933.44,19,29,Credit Card,Pune,iOS
TXN105593,C1393,M544,1393.9,12,16,Credit Card,Delhi,iOS
TXN105594,C1361,M507,4942.6,16,10,Credit Card,Ahmedabad,Android
TXN105595,C1115,M539,2109.53,16,2,Net Banking,Delhi,POS Terminal
TXN105596,C1161,M504,3561.09,10,30,UPI,Bengaluru,POS Terminal
TXN105597,C1066,M527,1738.21,9,15,Debit Card,Ahmedabad,POS Terminal
TXN105598,C1199,M508,1923.52,14,18,Credit Card,Delhi,POS Terminal
TXN105599,C1030,M501,4597.68,16,13,Net Banking,Delhi,Web
TXN105600,C1074,M562,3334.15,14,5,UPI,Hyderabad,Web
TXN105601,C1236,M550,3752.0,12,19,UPI,Ahmedabad,Android
TXN105602,C1326,M530,1931.41,9,1,Net Banking,Hyderabad,Web
TXN105603,C1492,M506,1930.35,8,26,Credit Card,Chennai,POS Terminal
TXN105604,C1065,M529,1437.12,18,27,Debit Card,Hyderabad,iOS
TXN105605,C1069,M557,675.64,13,29,Credit Card,Hyderabad,Android
TXN105606,C1296,M502,965.22,13,3,Net Banking,Pune,iOS
TXN105607,C1446,M550,3625.54,6,23,Credit Card,Delhi,Web
TXN105608,C1415,M555,1656.62,13,10,Debit Card,Pune,POS Terminal
TXN105609,C1019,M572,1687.85,15,15,Net Banking,Hyderabad,Android
TXN105610,C1440,M509,4937.6,10,25,Credit Card,Ahmedabad,Web
TXN105611,C1225,M560,716.52,16,16,UPI,Mumbai,iOS
TXN105612,C1433,M549,74226.47,4,27,Net Banking,Hyderabad,iOS
TXN105613,C1463,M546,1239.77,11,29,UPI,Mumbai,POS Terminal
TXN105614,C1408,M500,2498.25,17,4,Debit Card,Ahmedabad,Web
TXN105615,C1395,M556,2872.54,18,24,Debit Card,Mumbai,Android
TXN105616,C1198,M537,862.24,22,22,Credit Card,Delhi,Android
TXN105617,C1038,M561,4238.09,23,20,UPI,Chennai,Android
TXN105618,C1144,M578,4004.81,13,3,UPI,Pune,iOS
TXN105619,C1044,M569,2579.13,18,5,Credit Card,Pune,Web
TXN105620,C1394,M564,2499.54,8,3,Debit Card,Kolkata,Android
TXN105621,C1325,M561,3420.3,13,8,UPI,Bengaluru,Android
TXN105622,C1380,M555,1617.88,19,27,UPI,Pune,Android
TXN105623,C1406,M566,1424.06,7,28,Credit Card,Mumbai,Android
TXN105624,C1090,M516,2962.11,15,6,Debit Card,Pune,Android
TXN105625,C1237,M507,958.12,16,15,Credit Card,Pune,Web
TXN105626,C1069,M559,536.33,7,27,UPI,Hyderabad,iOS
TXN105627,C1165,M539,1128.28,10,6,Credit Card,Hyderabad,POS Terminal
TXN105628,C1129,M561,2571.04,10,23,Credit Card,Ahmedabad,Web
TXN105629,C1213,M540,5623.44,10,28,Debit Card,Mumbai,iOS
TXN105630,C1339,M511,57083.07,1,30,Credit Card,Chennai,iOS
TXN105631,C1088,M553,2184.82,18,7,Net Banking,Hyderabad,Web
TXN105632,C1334,M510,2623.67,23,8,Net Banking,Mumbai,iOS
TXN105633,C1251,M559,3487.72,14,16,Net Banking,Bengaluru,iOS
TXN105634,C1368,M567,2490.38,17,21,UPI,Delhi,iOS
TXN105635,C1348,M577,1769.38,16,13,UPI,Mumbai,iOS
TXN105636,C1071,M545,1674.24,12,5,Debit Card,Hyderabad,Android
TXN105637,C1164,M537,1843.01,13,22,Credit Card,Mumbai,Web
TXN105638,C1048,M560,2557.82,17,20,Debit Card,Kolkata,Web
TXN105639,C1051,M516,309.66,18,2,Credit Card,Bengaluru,POS Terminal
TXN105640,C1288,M565,3117.65,19,14,Debit Card,Chennai,Android
TXN105641,C1277,M571,1193.4,15,18,Credit Card,Bengaluru,Android
TXN105642,C1113,M535,4848.74,13,18,Net Banking,Delhi,Android
TXN105643,C1238,M573,2950.54,14,18,Debit Card,Mumbai,POS Terminal
TXN105644,C1132,M506,5198.91,15,15,Credit Card,Mumbai,Web
TXN105645,C1486,M515,2759.56,22,5,Net Banking,Bengaluru,Android
TXN105646,C1273,M513,2680.45,16,2,UPI,Kolkata,Web
TXN105647,C1165,M579,1159.24,14,23,Credit Card,Hyderabad,POS Terminal
TXN105648,C1373,M524,1984.63,10,11,Credit Card,Mumbai,Android
TXN105649,C1372,M503,3680.02,19,20,Credit Card,Kolkata,Web
TXN105650,C1292,M528,4400.57,12,10,Debit Card,Hyderabad,iOS
TXN105651,C1477,M555,995.62,12,5,UPI,Ahmedabad,Android
TXN105652,C1242,M505,703.2,15,2,Debit Card,Kolkata,iOS
TXN105653,C1478,M500,4834.33,15,12,UPI,Hyderabad,Android
TXN105654,C1319,M538,3433.99,15,17,Debit Card,Chennai,Web
TXN105655,C1137,M500,1528.21,11,25,Credit Card,Mumbai,iOS
TXN105656,C1078,M562,2425.37,12,22,Credit Card,Bengaluru,iOS
TXN105657,C1169,M556,2823.02,14,29,Debit Card,Bengaluru,iOS
TXN105658,C1122,M566,2832.86,21,5,Credit Card,Pune,Android
TXN105659,C1175,M564,7461.89,16,21,Debit Card,Kolkata,Android
TXN105660,C1299,M564,1331.09,17,18,Debit Card,Ahmedabad,POS Terminal
TXN105661,C1081,M520,1490.4,11,16,UPI,Hyderabad,Android
TXN105662,C1086,M529,7309.1,15,8,Credit Card,Delhi,iOS
TXN105663,C1224,M532,1478.17,8,4,Credit Card,Delhi,POS Terminal
TXN105664,C1015,M547,2637.89,20,4,Credit Card,Chennai,Web
TXN105665,C1309,M521,4052.69,17,24,Debit Card,Mumbai,iOS
TXN105666,C1357,M553,2648.08,9,4,UPI,Ahmedabad,iOS
TXN105667,C1162,M503,2190.42,15,17,Credit Card,Bengaluru,Web
TXN105668,C1097,M554,1956.53,10,20,Net Banking,Delhi,Web
TXN105669,C1155,M543,5648.11,11,29,Debit Card,Bengaluru,POS Terminal
TXN105670,C1001,M511,4867.14,18,10,Credit Card,Pune,iOS
TXN105671,C1349,M578,3451.65,13,1,UPI,Hyderabad,iOS
TXN105672,C1396,M573,3823.84,16,22,Debit Card,Chennai,Web
TXN105673,C1168,M551,2185.2,17,18,Debit Card,Mumbai,iOS
TXN105674,C1463,M575,1545.37,11,27,Debit Card,Mumbai,iOS
TXN105675,C1314,M564,2348.03,9,15,Debit Card,Chennai,POS Terminal
TXN105676,C1324,M564,1692.1,15,29,Net Banking,Ahmedabad,Web
TXN105677,C1374,M509,3277.38,16,25,UPI,Delhi,Android
TXN105678,C1091,M517,2107.57,9,29,Debit Card,Hyderabad,iOS
TXN105679,C1180,M546,2135.56,16,10,Debit Card,Kolkata,POS Terminal
TXN105680,C1230,M565,948.9,13,16,Debit Card,Pune,iOS
TXN105681,C1300,M548,674.46,12,4,UPI,Chennai,POS Terminal
TXN105682,C1147,M571,887.83,13,27,Credit Card,Kolkata,POS Terminal
TXN105683,C1279,M521,3927.69,7,29,Net Banking,Hyderabad,Android
TXN105684,C1188,M525,2077.52,14,24,Net Banking,Chennai,POS Terminal
TXN105685,C1346,M508,1763.48,18,27,Net Banking,Hyderabad,Web
TXN105686,C1349,M520,2286.15,13,18,Credit Card,Hyderabad,POS Terminal
TXN105687,C1313,M562,3959.19,16,21,UPI,Mumbai,Android
TXN105688,C1492,M505,2554.61,13,28,UPI,Chennai,iOS
TXN105689,C1410,M513,990.13,23,11,Net Banking,Chennai,POS Terminal
TXN105690,C1409,M532,1946.41,11,8,Net Banking,Kolkata,Android
TXN105691,C1127,M570,3645.55,15,1,Debit Card,Pune,Web
TXN105692,C1006,M523,1547.02,9,22,UPI,Chennai,iOS
TXN105693,C1425,M572,2232.89,19,2,Credit Card,Bengaluru,Android
TXN105694,C1046,M574,568.09,16,21,Credit Card,Chennai,iOS
TXN105695,C1052,M550,3018.03,16,17,Credit Card,Delhi,Web
TXN105696,C1186,M501,1849.99,13,28,UPI,Mumbai,POS Terminal
TXN105697,C1037,M514,1433.52,7,20,Net Banking,Chennai,POS Terminal
TXN105698,C1452,M534,2908.79,16,19,Net Banking,Bengaluru,Android
TXN105699,C1470,M535,2170.41,18,10,UPI,Pune,Web
TXN105700,C1475,M538,3932.82,12,30,Net Banking,Delhi,POS Terminal
TXN105701,C1225,M503,2068.12,16,21,Debit Card,Mumbai,iOS
TXN105702,C1052,M563,4635.48,9,8,Debit Card,Delhi,iOS
TXN105703,C1398,M573,3055.25,18,25,Debit Card,Bengaluru,Web
TXN105704,C1223,M505,2407.27,19,21,Debit Card,Ahmedabad,iOS
TXN105705,C1153,M556,1170.8,7,9,Debit Card,Chennai,Web
TXN105706,C1047,M529,2001.86,14,10,UPI,Hyderabad,Web
TXN105707,C1350,M573,2315.05,16,20,Credit Card,Ahmedabad,POS Terminal
TXN105708,C1146,M566,1304.48,19,28,Net Banking,Mumbai,Web
TXN105709,C1392,M514,1131.4,14,5,Debit Card,Pune,POS Terminal
TXN105710,C1063,M516,2805.24,18,29,Debit Card,Delhi,iOS
TXN105711,C1348,M517,1896.13,14,27,Credit Card,Mumbai,Web
TXN105712,C1181,M518,4539.81,23,9,Credit Card,Ahmedabad,iOS
TXN105713,C1124,M575,3122.62,15,11,Credit Card,Mumbai,Web
TXN105714,C1178,M568,2066.23,16,25,Credit Card,Bengaluru,iOS
TXN105715,C1038,M523,2641.71,11,18,UPI,Chennai,Android
TXN105716,C1259,M547,2817.45,11,21,Net Banking,Bengaluru,Web
TXN105717,C1381,M529,1898.65,23,30,Credit Card,Pune,POS Terminal
TXN105718,C1002,M514,1978.74,14,24,Net Banking,Kolkata,Android
TXN105719,C1063,M546,2371.34,22,1,Debit Card,Delhi,Android
TXN105720,C1028,M543,3258.49,16,16,Credit Card,Hyderabad,POS Terminal
TXN105721,C1371,M526,1794.31,16,20,Debit Card,Pune,Web
TXN105722,C1010,M563,4723.34,10,24,UPI,Hyderabad,Android
TXN105723,C1096,M540,2247.4,17,10,Debit Card,Bengaluru,POS Terminal
TXN105724,C1357,M567,3222.65,17,28,UPI,Pune,Android
TXN105725,C1441,M504,1770.93,9,18,Debit Card,Delhi,Web
TXN105726,C1202,M552,5797.97,9,1,Net Banking,Kolkata,Android
TXN105727,C1410,M507,1452.33,20,28,UPI,Chennai,Web
TXN105728,C1480,M521,2258.34,11,6,Credit Card,Chennai,Web
TXN105729,C1020,M506,1669.49,13,22,UPI,Pune,Android
TXN105730,C1038,M521,3208.82,18,1,Credit Card,Chennai,Web
TXN105731,C1222,M545,1961.68,16,3,UPI,Pune,Android
TXN105732,C1101,M529,2823.55,12,26,Credit Card,Delhi,Web
TXN105733,C1045,M515,1507.33,16,13,UPI,Hyderabad,Web
TXN105734,C1065,M578,1626.31,19,12,Debit Card,Hyderabad,Web
TXN105735,C1090,M504,3865.61,15,24,Debit Card,Pune,Android
TXN105736,C1163,M566,3861.53,10,14,Debit Card,Bengaluru,iOS
TXN105737,C1458,M522,1849.32,8,25,Credit Card,Pune,Android
TXN105738,C1110,M560,3252.74,12,28,Debit Card,Mumbai,POS Terminal
TXN105739,C1337,M573,341.59,16,24,Net Banking,Delhi,Web
TXN105740,C1122,M504,41808.54,2,17,Net Banking,Hyderabad,Android
TXN105741,C1192,M522,5898.06,11,16,Debit Card,Kolkata,Web
TXN105742,C1446,M578,4542.62,16,27,UPI,Delhi,iOS
TXN105743,C1098,M524,2627.28,14,13,Debit Card,Bengaluru,iOS
TXN105744,C1290,M507,33530.97,3,4,Credit Card,Pune,Android
TXN105745,C1158,M520,2255.52,13,15,Credit Card,Pune,Android
TXN105746,C1411,M501,2742.28,16,28,Net Banking,Hyderabad,POS Terminal
TXN105747,C1102,M521,5856.06,9,9,UPI,Ahmedabad,iOS
TXN105748,C1384,M571,2261.34,16,17,Credit Card,Mumbai,POS Terminal
TXN105749,C1280,M571,3876.88,17,28,Credit Card,Chennai,Android
TXN105750,C1042,M567,3865.16,19,30,Net Banking,Delhi,POS Terminal
TXN105751,C1485,M563,2286.45,15,11,UPI,Kolkata,Web
TXN105752,C1083,M518,2873.1,7,20,Net Banking,Mumbai,Web
TXN105753,C1450,M552,5168.21,16,26,Debit Card,Chennai,POS Terminal
TXN105754,C1190,M551,2757.18,15,7,UPI,Hyderabad,Android
TXN105755,C1050,M546,4736.11,15,30,UPI,Ahmedabad,POS Terminal
TXN105756,C1385,M553,4888.46,8,7,Debit Card,Chennai,iOS
TXN105757,C1209,M543,3184.93,13,23,UPI,Bengaluru,Web
TXN105758,C1125,M506,4329.74,14,26,Net Banking,Hyderabad,Web
TXN105759,C1491,M500,6470.89,15,4,Net Banking,Mumbai,Web
TXN105760,C1447,M562,3956.89,21,8,Credit Card,Delhi,Web
TXN105761,C1457,M538,2847.47,18,19,Net Banking,Hyderabad,iOS
TXN105762,C1068,M518,1460.4,14,14,Net Banking,Bengaluru,Web
TXN105763,C1264,M530,2498.1,12,25,UPI,Pune,iOS
TXN105764,C1257,M576,2647.36,22,22,Net Banking,Delhi,iOS
TXN105765,C1417,M523,3126.04,8,23,Net Banking,Bengaluru,iOS
TXN105766,C1187,M568,3235.99,14,25,Debit Card,Hyderabad,Web
TXN105767,C1229,M564,3985.5,10,4,Debit Card,Bengaluru,Web
TXN105768,C1188,M532,1547.11,14,21,UPI,Bengaluru,iOS
TXN105769,C1414,M558,1943.81,20,17,Debit Card,Kolkata,Web
TXN105770,C1009,M532,1269.16,20,26,Net Banking,Bengaluru,POS Terminal
TXN105771,C1113,M531,4632.59,13,24,UPI,Delhi,Web
TXN105772,C1075,M558,2783.13,14,18,Net Banking,Mumbai,Web
TXN105773,C1163,M540,3679.49,17,21,Credit Card,Pune,iOS
TXN105774,C1084,M511,3925.42,18,15,Credit Card,Mumbai,POS Terminal
TXN105775,C1048,M572,2507.28,16,5,Debit Card,Kolkata,POS Terminal
TXN105776,C1494,M510,802.74,12,15,Net Banking,Ahmedabad,iOS
TXN105777,C1325,M518,43721.95,3,26,Debit Card,Ahmedabad,Web
TXN105778,C1495,M553,2172.19,12,4,UPI,Kolkata,Web
TXN105779,C1176,M556,4847.04,13,4,Net Banking,Ahmedabad,iOS
TXN105780,C1386,M541,68023.39,5,12,Credit Card,Delhi,Android
TXN105781,C1457,M570,2848.17,12,18,Debit Card,Hyderabad,iOS
TXN105782,C1388,M530,2756.3,14,29,Net Banking,Ahmedabad,POS Terminal
TXN105783,C1493,M551,1970.28,17,19,Net Banking,Mumbai,Web
TXN105784,C1217,M501,5284.53,6,26,Credit Card,Mumbai,Android
TXN105785,C1188,M537,1476.61,15,18,UPI,Bengaluru,POS Terminal
TXN105786,C1468,M531,3292.72,17,1,Credit Card,Kolkata,Web
TXN105787,C1492,M509,2518.06,15,4,UPI,Chennai,POS Terminal
TXN105788,C1345,M507,796.87,11,25,Debit Card,Hyderabad,iOS
TXN105789,C1229,M574,3362.7,13,15,Debit Card,Delhi,Web
TXN105790,C1254,M519,2145.63,10,30,Debit Card,Chennai,POS Terminal
TXN105791,C1235,M519,2564.86,15,6,Debit Card,Ahmedabad,POS Terminal
TXN105792,C1025,M508,2627.39,13,24,UPI,Chennai,POS Terminal
TXN105793,C1071,M571,2738.34,19,2,UPI,Hyderabad,Android
TXN105794,C1260,M514,922.59,15,30,Debit Card,Bengaluru,Web
TXN105795,C1253,M562,674.28,19,2,Debit Card,Hyderabad,iOS
TXN105796,C1270,M520,9435.45,15,2,Net Banking,Hyderabad,iOS
TXN105797,C1122,M504,3232.28,16,11,Net Banking,Pune,iOS
TXN105798,C1143,M534,1468.2,15,8,Credit Card,Ahmedabad,POS Terminal
TXN105799,C1256,M567,1797.07,18,17,UPI,Bengaluru,POS Terminal
TXN105800,C1143,M547,1640.57,11,21,Credit Card,Ahmedabad,iOS
TXN105801,C1420,M579,3364.82,11,12,UPI,Pune,POS Terminal
TXN105802,C1258,M561,5921.39,18,4,UPI,Delhi,Android
TXN105803,C1435,M534,2460.98,12,27,Debit Card,Hyderabad,Web
TXN105804,C1046,M569,559.09,9,1,Debit Card,Delhi,Web
TXN105805,C1350,M520,2305.77,10,28,Credit Card,Ahmedabad,Android
TXN105806,C1012,M579,1490.62,18,10,Debit Card,Ahmedabad,Web
TXN105807,C1375,M538,1440.75,13,7,Debit Card,Delhi,Android
TXN105808,C1207,M533,2441.05,9,16,Debit Card,Pune,Android
TXN105809,C1310,M514,2975.71,15,17,Net Banking,Delhi,Android
TXN105810,C1234,M505,1313.29,12,6,UPI,Bengaluru,Android
TXN105811,C1148,M565,3995.47,6,28,Debit Card,Pune,iOS
TXN105812,C1321,M555,855.57,11,1,Debit Card,Bengaluru,Android
TXN105813,C1437,M548,3134.41,10,11,UPI,Mumbai,Android
TXN105814,C1154,M500,5651.49,14,13,Credit Card,Mumbai,POS Terminal
TXN105815,C1165,M564,1210.63,14,13,Net Banking,Hyderabad,POS Terminal
TXN105816,C1089,M527,6055.03,13,9,Net Banking,Pune,iOS
TXN105817,C1185,M519,2448.23,18,3,Net Banking,Hyderabad,Android
TXN105818,C1317,M547,1544.94,15,28,Net Banking,Mumbai,Android
TXN105819,C1357,M571,2014.39,16,2,Debit Card,Pune,iOS
TXN105820,C1173,M564,3617.97,21,23,Debit Card,Kolkata,Android
TXN105821,C1216,M550,2851.39,17,1,UPI,Hyderabad,Web
TXN105822,C1394,M542,2772.82,20,7,Net Banking,Kolkata,Android
TXN105823,C1455,M548,1254.71,12,25,Net Banking,Mumbai,iOS
TXN105824,C1263,M524,3305.68,13,20,Debit Card,Pune,Android
TXN105825,C1096,M573,2543.03,23,10,Net Banking,Bengaluru,Android
TXN105826,C1116,M575,1975.91,18,2,Debit Card,Pune,iOS
TXN105827,C1198,M540,955.97,13,4,UPI,Delhi,iOS
TXN105828,C1319,M570,2348.17,22,25,Credit Card,Chennai,Web
TXN105829,C1485,M563,2256.37,15,16,UPI,Kolkata,Web
TXN105830,C1020,M560,2216.14,21,8,Debit Card,Pune,Web
TXN105831,C1199,M511,1299.16,19,12,Credit Card,Delhi,Web
TXN105832,C1370,M568,2701.64,13,5,UPI,Ahmedabad,iOS
TXN105833,C1446,M513,2368.92,17,24,Debit Card,Delhi,Web
TXN105834,C1340,M533,1441.92,16,23,Debit Card,Delhi,Web
TXN105835,C1447,M547,2892.52,16,20,Credit Card,Delhi,iOS
TXN105836,C1247,M560,2158.01,16,3,Credit Card,Hyderabad,Android
TXN105837,C1275,M534,2353.7,15,1,Net Banking,Kolkata,Android
TXN105838,C1263,M564,2074.38,13,14,Debit Card,Pune,Android
TXN105839,C1057,M558,5007.09,9,30,Credit Card,Pune,Android
TXN105840,C1301,M535,355.81,17,19,Debit Card,Pune,POS Terminal
TXN105841,C1030,M578,2693.36,15,24,Credit Card,Delhi,Android
TXN105842,C1497,M518,3595.76,15,25,UPI,Bengaluru,POS Terminal
TXN105843,C1248,M541,4967.48,17,16,Net Banking,Chennai,iOS
TXN105844,C1092,M568,4652.13,23,9,Net Banking,Kolkata,Web
TXN105845,C1495,M518,2271.96,17,5,UPI,Kolkata,Web
TXN105846,C1264,M538,2393.24,21,4,Net Banking,Pune,POS Terminal
TXN105847,C1270,M568,4790.03,22,6,Credit Card,Hyderabad,Web
TXN105848,C1093,M551,1844.14,20,12,Credit Card,Chennai,Android
TXN105849,C1153,M511,1063.44,6,14,Net Banking,Chennai,iOS
TXN105850,C1393,M546,2415.64,12,23,Debit Card,Delhi,Android
TXN105851,C1284,M575,1351.03,14,14,Debit Card,Mumbai,POS Terminal
TXN105852,C1079,M535,4422.0,16,6,Debit Card,Bengaluru,iOS
TXN105853,C1291,M562,2858.04,6,5,UPI,Delhi,iOS
TXN105854,C1083,M575,2447.39,13,29,UPI,Mumbai,POS Terminal
TXN105855,C1364,M550,2088.35,17,2,UPI,Chennai,Android
TXN105856,C1373,M542,1245.67,8,3,Credit Card,Mumbai,iOS
TXN105857,C1036,M533,2009.11,23,9,Net Banking,Chennai,POS Terminal
TXN105858,C1341,M548,1915.25,21,7,UPI,Ahmedabad,Android
TXN105859,C1326,M517,3856.4,12,26,Credit Card,Hyderabad,Web
TXN105860,C1406,M560,1827.99,16,12,Credit Card,Mumbai,POS Terminal
TXN105861,C1424,M556,1320.41,12,18,Credit Card,Delhi,POS Terminal
TXN105862,C1231,M504,2497.11,16,28,UPI,Pune,iOS
TXN105863,C1092,M523,4217.77,21,13,UPI,Kolkata,iOS
TXN105864,C1335,M563,1369.28,13,1,Credit Card,Pune,Web
TXN105865,C1101,M558,4512.42,9,1,UPI,Delhi,POS Terminal
TXN105866,C1411,M537,2090.28,12,1,Credit Card,Hyderabad,POS Terminal
TXN105867,C1431,M532,2587.02,18,30,Credit Card,Mumbai,Web
